time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.0514444127969,-0.308581631879,15.3601783825,6.22824057187,6.23442489617,0.0,0.128241375913,-0.505752000319,4.30758869224,-0.0518636857097,-0.0618298500039,0.0,437.5859845380069,439.27352774422906,437.68672471887106,437.1244622648447
2.1000000000000014,-0.0428075807736,-0.339986918685,15.6199985875,6.22523379849,6.23096710953,0.0,0.15998011714,-0.541368699671,4.35286471597,-0.0468241318478,-0.0503341465294,0.0,436.9577171522895,437.91270232661145,437.9668648802217,438.38423187068673
2.1600000000000015,-0.0322240083075,-0.373562059517,15.882124157,6.22233780746,6.22763581627,0.0,0.193088390512,-0.578058154128,4.38448485831,-0.0513186083801,-0.0687031777124,0.0,435.0266167079778,433.48331299550233,433.7016846815517,433.3224913189071
2.2200000000000015,-0.0192169871206,-0.409797644118,16.1527081874,6.21910356964,6.22334307686,0.0,0.240944437342,-0.630124623277,4.63392538193,-0.0596511559616,-0.0779379841876,0.0,500.6384825051179,499.96270411217927,499.46781882843214,498.858104217244
2.2800000000000016,-0.00352446150411,-0.448925273006,16.4333755441,6.21534835514,6.21833126406,0.0,0.282598978681,-0.674471936837,4.72121593165,-0.0692181794673,-0.0980900089501,0.0,454.7138275197639,453.0906499230677,454.69068629886084,453.9207324026244
2.3400000000000016,0.0146462176319,-0.490659725554,16.7173404338,6.21101553712,6.21231690964,0.0,0.323622034883,-0.717051924212,4.74409323758,-0.0789979666603,-0.10492314423,0.0,434.5695797275728,433.9873922298096,435.47931152665745,434.6561805049478
2.4000000000000017,0.0357096563721,-0.535355192433,17.0071077666,6.20657155208,6.20717919493,0.0,0.379064383586,-0.773255248431,4.91397762595,-0.0656852435826,-0.0622410161918,0.0,477.915994433143,481.1522264217199,480.54087658559826,481.5451852162195
2.4600000000000017,0.0599911723595,-0.583303155851,17.3042433606,6.20292315349,6.20385930768,0.0,0.430636314066,-0.82535573616,4.99011472751,-0.0525017735445,-0.0442227049294,0.0,452.87234438333576,454.31742525305214,453.2900814958715,454.3458132069228
2.520000000000002,0.0873901282414,-0.634407497406,17.6054434391,6.2001754892,6.20137361078,0.0,0.482884119356,-0.878382240307,5.04954012164,-0.0349504906031,-0.0363565230871,0.0,449.64107770978364,450.2770754550247,448.0741738283266,449.4976725815891
2.580000000000002,0.117772139641,-0.688543721474,17.9077989731,6.19801940911,6.19880769157,0.0,0.530049096651,-0.926347554254,5.02899640277,-0.0379789916937,-0.060392399011,0.0,425.83000090991465,423.767303038055,423.92643808358457,423.66543954198676
2.640000000000002,0.150912808908,-0.745476458497,18.2075180799,6.1953231312,6.19485589841,0.0,0.574951639378,-0.97162536382,4.96185260396,-0.0648809647546,-0.0800030266426,0.0,409.8923084083348,408.1416904384555,409.1548135342767,406.75067180823777
2.700000000000002,0.187517981425,-0.80587220906,18.5110630184,6.19138854453,6.19070544911,0.0,0.645649390619,-1.04194003946,5.15530101185,-0.0670042903958,-0.0534163153677,0.0,488.71873323533566,490.69319563428274,490.30554084973676,490.14500568288076
2.760000000000002,0.228298864798,-0.870424049694,18.8245170587,6.1877330412,6.18759653249,0.0,0.713985684818,-1.11013803449,5.29239724103,-0.0509257489359,-0.0487924872422,0.0,475.1737284559788,475.52656282339547,474.95880933818023,476.18805339726896
2.820000000000002,0.272978931248,-0.938879265716,19.1434220668,6.18456378873,6.1843273555,0.0,0.775608325151,-1.17197456752,5.33743411662,-0.0569078339953,-0.0694110713764,0.0,449.0098977066029,447.33166731423984,449.7961165045455,449.30951615467404
2.880000000000002,0.321614195036,-1.01129782902,19.4669269587,6.18101918581,6.17969229887,0.0,0.845951079702,-1.24228258243,5.44538597195,-0.0638094340963,-0.101496404989,0.0,469.55771232991066,467.0567206177658,469.93217744275756,469.39455734950207
2.940000000000002,0.373946340224,-1.08739734699,19.7909403866,6.17715750162,6.17371108632,0.0,0.898936775941,-1.29469516333,5.35534026866,-0.0654882858454,-0.0962959651396,0.0,406.8315049892654,407.2874000398067,405.7769354069918,405.6226951275992
3.000000000000002,0.430138353044,-1.16726980734,20.1148459424,6.17340817031,6.16833533732,0.0,0.974626953724,-1.36805417822,5.44090018161,-0.0570815295863,-0.078764951918,0.0,462.39355892722233,463.76629280968746,462.772966183798,463.4316617205844
